snapnum scale logmstar logmgas sfr_inst sfr_20Myr sfr_100Myr sfr_1Gyr logmcgm avg_Zstars avg_Zism avg_Zcgm cgm_cold_frac galaxy_size logmvir logrvir num_gas_inner num_gas_outer mdot_in_inner mdot_out_inner mdot_in_outer mdot_out_outer zdot_in_inner zdot_out_inner zdot_in_outer zdot_out_outer mdot_in_outer_dm mdot_out_outer_dm logmgas_dense logmgas_warmionized logmgas_denseSF logmgas_densez logmgas_cold cosmic_age redshift Vvir_DM halo_conc mdot_out_ism_0 mdot_out_halo_0 zdot_out_ism_0 zdot_out_halo_0 edot_out_ism_0 edot_out_halo_0 mdot_out_ism_half zdot_out_ism_half edot_out_ism_half mdot_out_halo_esc zdot_out_halo_esc edot_out_halo_esc vcirc_halo mdot_in_ism_tracked mdot_out_ism_tracked mdot_in_halo_tracked mdot_out_halo_tracked mdot_in_halo_dm_tracked zdot_in_ism_tracked zdot_out_ism_tracked zdot_in_halo_tracked zdot_out_halo_tracked edot_out_ism_tracked edot_out_halo_tracked f_fountain logmcgm_new logmism_new vcirc_ism vcirc_half TE_cgm KE_cgm edot_in_halo edot_in_halo_th edot_in_halo_kin edot_out_halo edot_out_halo_th edot_out_halo_kin edot_out_ism edot_out_ism_th edot_out_ism_kin TE_inner KE_inner
256 0.46667 10.202015840693848 10.227044003026286 5.056846559047699 14.0312954 9.17137776 6.333072384 10.876097791659259 0.006094042644423072 0.011265271459510024 0.0052935041072730595 0.3033752729588459 7.096527473596673 11.868044625697648 2.415783978306416 4182488.0 889378.0 103.4145834518096 58.209473297664104 34.524908832340294 1.6940619870328113 0.6801923052921265 0.5391112831505455 0.036649076905302655 0.006419723872972035 172.46681393783138 78.67718186997651 8.615845244698969 9.814431301273025 7.059305495544565 7.024501809772049 9.993920516270796 5.325054949656473 1.1428418368440227 161.58681716268916 9.7996244430542 46.76338355434322 0.9359927986713379 0.4080886591647897 0.004323752850119841 8.770206589233347e+41 1.706171099085537e+40 2.382193823868882 0.030768034447695707 2.8133043102721612e+41 0.6909457168533977 0.0030060540845844312 1.483230159690493e+40 157.27610781016364 95.28618794608781 69.88079774556397 73.93239898678063 1.2617821161724085 357.1683291117319 0.6699078819447718 0.7833324974706202 0.15649746831396857 0.06126324267545938 1.379173315058529e+42 2.0646955386141996e+40 0.8791987851744976 10.746751773139986 10.559084609585616 173.97159260028602 180.39766646994087 6.1922313845854364e+57 2.5094184416003207e+58 8.268986476972203e+41 1.8742734950159425e+41 6.394712981148683e+41 2.2131302012474883e+40 1.0509348798838588e+40 1.162195317877307e+40 2.521010748760134e+42 6.036028010700953e+41 1.917407946559938e+42 7.081874829448431e+56 1.2323718179130401e+58
257 0.46825 10.186060939476448 10.205772345008883 4.85185432434082 5.314443 8.94390272 6.0031057919999995 10.889895761447873 0.006088231398509147 0.010745978346350672 0.005489640218221576 0.31479536977159334 7.317802346731344 11.868137667696182 2.4174504006049555 4382677.0 782329.0 95.89634187105445 78.73314437320809 30.537943875257643 1.597097831930399 0.6199707222818922 0.8119163637674381 0.028189101456856738 0.0066186735780009165 160.6972815190194 76.79101557369911 8.575275378784845 9.792511737677074 7.055732379785128 7.046355527723789 9.973639887543245 5.350361304886295 1.1356113187399894 161.0220253437386 9.48239517211914 67.60631657514153 0.9243491634662427 0.6873277962810657 0.004653350727601868 1.4051057062914845e+42 1.6624288803857074e+40 4.080939832823377 0.06212718656904708 6.019630993921057e+41 0.7053991954820807 0.0033575399796395766 1.4619886628161171e+40 157.7981469569166 98.99058875771219 50.66594174609176 54.55184167804818 1.3324061332654484 259.0993234857035 0.750600945172574 0.6503253731033705 0.11986047802522948 0.06038315117871552 1.1107124888713638e+42 2.4904900157678213e+40 0.8399457632155727 10.755927582877844 10.564194361426297 171.9467508196517 180.4991828563656 6.339876590253845e+57 2.502471629434934e+58 6.771299010141735e+41 1.5739122987983004e+41 5.197386712824025e+41 2.6279714799108326e+40 1.209534562925736e+40 1.4184369141956322e+40 7.248163852118056e+41 2.6741962031276945e+41 4.573967644923264e+41 8.46908211307887e+56 1.2604355616993047e+58
258 0.46984 10.210011134961622 10.256788741502579 6.985754322260618 10.0582961265625 10.19748704625 6.459683182000001 10.884014650635939 0.006135750200992269 0.010647591949306945 0.0054193878561287654 0.30741967177808593 6.8517676587192335 11.905234503080893 2.4187497013148667 4249397.0 714523.0 86.69451185334147 66.78320521495661 28.093078808666142 1.691069945425623 0.5536215887922792 0.6921514295145486 0.023990250702065265 0.007118989602918726 157.9118524913826 74.67599714673908 8.591388313583384 9.799088875481997 7.103802258522396 7.028468362743081 10.050802603830068 5.375846815130535 1.128384130767921 167.5127820188681 9.324163436889648 58.738699221723714 1.021056958798077 0.6037830910528899 0.005114541004115439 1.3215975255993954e+42 1.9440722971297504e+40 4.349532291609123 0.06397234400836123 6.298144569529835e+41 0.7888262361434402 0.003825589561021615 1.72221660073303e+40 158.07943375016146 97.5369956713027 55.977404273174095 48.192977181932164 2.2551011084165467 251.15357928859024 0.7164637965167422 0.7314737217480364 0.10734956166361778 0.06232681402446658 1.3100252058180805e+42 5.473282507719984e+40 0.7842133393344398 10.756551991045255 10.574450781048693 177.94158095801689 180.62113160950105 6.60626947388187e+57 2.4271591018997564e+58 6.1359617223296155e+41 1.5691607495707565e+41 4.566800972830005e+41 5.628439060143653e+40 3.2853709283963016e+40 2.34306812743303e+40 1.1590268690354483e+42 3.4180803665786303e+41 8.172188326601513e+41 9.678741131535578e+56 1.186200757010172e+58
259 0.47143 10.216106128269214 10.277720106717807 18.244711875915527 9.6452548 10.14646864 6.595397632 10.883782914705934 0.006191852763427224 0.010585316228048489 0.005434511766590995 0.30104269847910015 7.163492905059676 11.90530529197514 2.419901642376226 4221905.0 677987.0 95.76150096680625 65.50798232174657 26.244493070196285 2.260049954188805 0.6465221682560915 0.6779848214528996 0.020873713544103556 0.009697654419795513 152.84164015190012 72.91571390229501 8.965477010086525 9.804741573830887 7.720003276804001 7.67668302185349 10.082019339904749 5.40135112304307 1.1212056933160808 167.0220313121978 9.221988677978516 55.987744246305596 1.5523780558293678 0.5834817429593598 0.00746228635651667 1.7124912835431106e+42 3.8561630554789825e+40 6.8633952230405155 0.09270720278113036 1.0099244388434772e+42 1.328086231257983 0.005987496097216301 3.6421359967775096e+40 158.37322985566 74.19569670381111 92.60038380078794 44.755149685638855 2.9919556716993583 291.13229492334295 0.5457331263461329 1.1116151728619186 0.09341633242956567 0.06310975013182889 2.0483648079592066e+42 7.06086488064618e+40 0.8078328612375085 10.757102900219808 10.583366822349753 178.94117054161626 180.71973656633878 6.967472863773827e+57 2.4635061839633373e+58 5.6780741002890385e+41 1.7390537915666522e+41 3.939020308950265e+41 7.243521046500024e+40 4.500320757252757e+40 2.743200294062683e+40 1.5943673888060446e+42 3.547464700328523e+41 1.2396209187839238e+42 1.2176278284353126e+57 1.2171160845586124e+58
260 0.47302 10.208264672942938 10.282598115054833 16.760014533996582 11.073716600000001 8.954381360000001 6.317328756 10.886262258949946 0.006257542445954081 0.010420666644251517 0.005534292350852263 0.29572164270677415 7.6397282639939945 11.905343759361342 2.4210763453745177 4129807.0 672035.0 97.89314880387406 73.42643810052076 25.435915400886458 2.910935869854547 0.7057370711858679 0.7310997508020588 0.020502444436115357 0.011774902963289773 150.50143664937136 71.64891049001575 8.970843053583733 9.821122140152 7.689015877984297 7.656946117459165 10.080411649921752 5.426873978280524 1.114075514777388 166.52310474829 9.106934547424316 64.26879905881128 2.1430435150582934 0.6410532639183417 0.00939188412005231 2.0337456967224405e+42 5.365956840831534e+40 7.337504439221544 0.09811096578298774 1.1608095525647324e+42 1.94271691829183 0.007951268546241844 5.171174045227639e+40 158.71780873253954 146.13178385809275 62.85986370451136 27.30265247749922 4.832146362801245 171.35550592009506 1.1968643798774974 0.6155384728139729 0.07690847159124735 0.07004234428102475 1.609421271902118e+42 1.0264727173436637e+41 0.8403664751690325 10.76860938610853 10.573246746229717 177.18507034846942 180.72907881729023 7.268436674458287e+57 2.4943128777062437e+58 3.2961351655581294e+41 1.2693837514042383e+41 2.026751414577252e+41 1.048404632330934e+41 6.539980697220383e+40 3.9440656257279025e+40 1.01755890713977e+42 2.130433272076038e+41 8.04515579073381e+41 1.377853468704467e+57 1.211295957818258e+58
261 0.4746 10.257631059973843 10.342431928827326 10.476551294326782 16.152894 12.31960544 7.295735424 10.87071410483166 0.006397447291117568 0.01099356716971147 0.00531054375248715 0.28508932337270737 7.215346053561254 11.905415299638399 2.421615643626704 3882937.0 680697.0 82.56204384861428 64.78326285023901 25.195647579868695 3.513046248059379 0.5583630207403222 0.6485123537050297 0.020015458358685515 0.0138451802718387 152.76778326653695 71.51531674077887 8.862456081537903 9.911716985402467 7.3885818757370245 7.363912770338599 10.120245212784958 5.452254438287538 1.1070375052675936 166.15618246123566 9.378251075744629 56.08582749856485 2.6069339961444644 0.562002967172985 0.01109450121459074 1.4481772172470598e+42 6.0789813139271e+40 5.991667604594754 0.07932621748271936 6.9636988529808436e+41 2.3779921188311537 0.009352784187663962 5.848900524754796e+40 158.69211129916695 178.97978858042356 168.86575075287143 47.08974769410834 16.131656353899473 359.0923053773473 1.3974761938454605 1.4684300361751093 0.09275573469232587 0.08469204304303052 2.5282948739831346e+42 2.0770452955818172e+41 0.9161121609633911 10.756739220661673 10.592620136965843 185.94208458456367 180.8798409601896 7.099828307826627e+57 2.3794765029325673e+58 5.963638053177433e+41 2.5812800891395396e+41 3.3823579645392544e+41 2.0911712476270044e+41 1.1562719000855958e+41 9.34899347829592e+40 3.6098695749844835e+42 7.21451943361285e+41 2.8884176318930757e+42 1.1497207069747188e+57 1.1112002710688065e+58
262 0.47619 10.288411098237177 10.338320762144324 20.121020078659058 12.8108006 13.2141056 8.062746624 10.874772922531818 0.0065496075662767545 0.011388420722206742 0.0053081242232241805 0.2846324245723422 5.669957699999999 11.905509130307665 2.422587034159389 3424702.0 691905.0 64.13810629437235 67.8577535970359 26.317283340155996 3.843052960501121 0.4260845979493793 0.6769282428311822 0.021554897390265993 0.01505122645346506 171.68472976253432 78.01453615103988 8.946005061321157 9.884798625392035 7.649582160866501 7.642090316769399 10.130055813452946 5.477813526932772 1.1000021000020999 165.71104535670236 9.3828706741333 53.36035730551453 2.84574095983278 0.5218588626492789 0.01206305087808043 1.1685699074441602e+42 6.293232777762071e+40 5.224224461655339 0.054849987986370245 4.4971659614723214e+41 2.6180543123015867 0.009942306336009787 6.070071939728956e+40 158.88083068494134 88.07086659321415 72.29263065874133 30.35663897736469 3.8178465478725143 194.29757496409306 0.7056772841045498 0.728691389918694 0.07803020075111648 0.06948704734979523 1.5997065571250498e+42 8.154190614780018e+40 0.8277322220728592 10.760744163368297 10.592185014671566 189.20542016568353 180.05374398847667 6.954445243337452e+57 2.3823926270506618e+58 3.982755144805887e+41 1.398039747084892e+41 2.5847153976038315e+41 8.311947725965108e+40 5.270994633553613e+40 3.040953092437628e+40 2.4758329547538742e+42 7.426534720464366e+41 1.733179480617008e+42 9.601273448728339e+56 9.398137691801019e+57
263 0.47778 10.302956125776252 10.31683341559383 14.366989850997925 15.1345192 13.70196384 8.41399616 10.882527902466165 0.0066373427891907285 0.011676692504227277 0.005393961777295119 0.2978988025009993 5.396192912850542 11.905595252094113 2.4232295318491284 3648199.0 709655.0 66.4478821343074 66.6446457081605 26.596607701168047 4.404867777991906 0.4534050646811914 0.6918565572758466 0.021994596137658102 0.017016249920135167 173.32907881867894 79.28516732716439 8.820563356513306 9.857053539617905 7.53494940288677 7.540748635710824 10.114141052670062 5.503390417232334 1.0930135208673448 165.32914563556056 9.534555435180664 53.96910054956763 3.2719665285745583 0.5528852177006068 0.013703313411699301 1.1627907462939164e+42 6.961926641716917e+40 5.93215322179094 0.07180808827174845 5.441028415076453e+41 3.0286005724744616 0.010854566805358725 6.721813917820178e+40 158.9255682226358 147.08667004759874 187.046830887623 61.40378251171999 16.689688983651603 442.59716663109754 1.1078093527637993 1.8776207689410311 0.11539952523206698 0.08171108491003955 2.4097068261606012e+42 2.497751407074481e+41 0.9463250119861552 10.762638533554508 10.59269977276788 189.73240459336063 179.683767115048 6.785142216013693e+57 2.3510166857415023e+58 8.784921490441178e+41 2.98294174318844e+41 5.801979746289313e+41 2.509248961443051e+41 1.6976756937930337e+41 8.115732665875264e+40 2.574694924954388e+42 6.168949676529832e+41 1.9577999577862915e+42 8.851860065442755e+56 9.528199790296427e+57
264 0.47936 10.28327479963252 10.326730798159605 15.592321634292603 17.890378 13.31804736 8.036052096 10.883833816188117 0.0067307805279310596 0.011298533912247347 0.005534965908310898 0.29996780028657943 6.988688766846847 11.90586580943684 2.4248676818254844 3815291.0 802645.0 70.98112794109456 50.83437800437226 27.766884748615006 4.90687233381307 0.5442171163718341 0.5236206183660992 0.02367658220242954 0.018727768233829198 156.22484517834764 75.56170223378452 8.81915560272847 9.881362661395237 7.571641190706434 7.5926771849603965 10.114349121393717 5.528823835702221 1.0861148197596795 164.79677646805774 9.146017074584961 42.09481324722166 3.618600616865988 0.4303884391810288 0.015268879881512046 8.570826074832608e+41 7.572931021246811e+40 4.231750851317478 0.058590911051759 4.255574838435104e+41 3.3784652742162136 0.011942713228501498 7.344377818906585e+40 159.28622764410397 80.63501212838082 31.373653166201837 31.34981384820327 3.812796509323785 205.3892803240891 0.7593896030942007 0.42226030660652886 0.07701549102262535 0.06921625162612123 6.8457358230340065e+41 7.355037029988314e+40 0.8402137781404885 10.778484780266647 10.576382318046965 184.1590452501746 179.69698296202193 6.672757428725885e+57 2.2624847875096808e+58 4.217650166774561e+41 1.4306880074650042e+41 2.7869621593818265e+41 7.454242225354814e+40 4.943834832061691e+40 2.510407395027216e+40 1.8778234445984312e+42 4.727132283476156e+41 1.405110215410036e+42 8.312177822181598e+56 9.78653635559589e+57
265 0.48095 10.295336062638476 10.320531068413757 8.211696147918701 6.985741450000001 11.64948666 8.333076775999999 10.8881928522291 0.006774331744989109 0.01159123659226482 0.00558362257674349 0.29659272814233056 6.90955528745091 11.905927276242343 2.425608991201357 3921294.0 902043.0 73.01085161107589 52.83029260226431 30.365909470499517 5.057850191688327 0.5725663439801186 0.5694404850579968 0.02583009491495807 0.019154366487700844 159.95744599982243 79.93669540352569 8.70331129500889 9.890895531771143 7.382225778125041 7.41628716866113 10.100085996341587 5.554435478493777 1.0792182139515543 164.39542314409888 9.210546493530273 37.593359486244545 3.6759611533991587 0.4031177823963868 0.015501247989935895 8.697039920851315e+41 7.321035406436156e+40 4.137061371297107 0.05208085504312314 4.4135202069438545e+41 3.4041844037860547 0.01169324129361434 7.062253719771927e+40 159.35378617560545 268.9286500789985 108.9155506492045 26.97149066211772 17.322094812852157 197.74182520363763 2.2731762134882723 0.9664463421977402 0.06758804546285263 0.08369401451027335 1.630532468818196e+42 2.4770120510916344e+41 0.9014840716980093 10.774075857477145 10.588622684887875 184.96713157492806 179.5620538250845 6.737959429597469e+57 2.3067979927155274e+58 3.22930913368908e+41 1.7959833701461024e+41 1.433325763797329e+41 2.484856740853845e+41 1.3015416328415395e+41 1.183315107459265e+41 3.138684678398008e+42 7.271379884731684e+41 2.4115466894186034e+42 9.509299230029898e+56 1.0463649789964049e+58
266 0.48254 10.33209877491602 10.379865039385809 20.3725528717041 15.8253184 12.89228832 9.252327424 10.869746121444392 0.006809729753716906 0.011982625934269799 0.005303080430681032 0.27787621726783485 6.253599254320988 11.906006401945818 2.425365126223895 3673801.0 853232.0 68.39864365742473 43.905628084071324 30.159992007134104 4.8052789790722805 0.4900276304248255 0.49023527983622966 0.024997274750355503 0.018924050070823366 170.9273414870044 88.651397767248 8.997875762054052 9.886168654819496 7.796578703883702 7.8324081319205625 10.198046423724314 5.580064183054404 1.0723670576532514 164.18539507177027 9.85159969329834 35.26459770145671 3.4280732620677514 0.3854154556565847 0.015127864641561937 9.025059991611167e+41 6.264200870111314e+40 4.521686458463711 0.051024850590623914 4.7923012296139455e+41 3.0854200316061453 0.01094329035996242 5.927362240007232e+40 159.05045499744367 94.46235520723984 39.882855964707055 33.4080084134434 4.309591150033907 206.49489408951982 0.7817571622289008 0.5192633205755032 0.07588520900971626 0.06441137416091598 9.325671018633596e+41 7.183481192694089e+40 0.815911171623747 10.744261282333852 10.629130432338734 195.34811682139625 179.5361422833484 6.753902609054402e+57 2.2252909410502142e+58 4.58283715272561e+41 1.475870142143943e+41 3.1069670097766034e+41 7.334515753663839e+40 4.97842723890705e+40 2.3560885121883135e+40 1.6359424640819816e+42 4.330431981944984e+41 1.2028992649570222e+42 1.0739376484551381e+57 1.0116558401907501e+58
267 0.48413 10.335388360503527 10.365174815769828 33.801453590393066 19.4294268 13.84569792 9.460615936 10.87585380620825 0.006920728489227332 0.01213184216934129 0.005424133329843999 0.27978043124718394 6.296868835777573 11.906113928336607 2.426047603381343 3864131.0 933121.0 64.5910862026482 46.52065968024229 31.13500952601909 4.591591399791468 0.4807504579482811 0.5201016144523857 0.025496183282788628 0.018239046415738144 170.42121366322738 91.81805152852988 9.146921785866557 9.869039622373382 7.964228384390598 8.008938363966816 10.182808510483277 5.605709703551148 1.065560903063227 163.80709527248737 9.826440811157227 34.420311762877134 3.186513074503249 0.3737514886419682 0.014393612667373112 8.86821643592518e+41 5.550671283129106e+40 4.12963125117545 0.04501624501508685 4.67525347120441e+41 2.794427415474129 0.009835990698240385 5.167240613289296e+40 159.1285659099278 91.2250511145839 243.28006196068708 62.190054465311924 10.078385139019856 442.1697943317146 0.6937573600211023 2.183520917042338 0.11221003256360944 0.06936744540261523 4.019892647231994e+42 1.456721418459837e+41 0.9466855402159595 10.738893257534901 10.638549547392516 194.06189402229796 179.56466136934753 6.727493932407717e+57 2.2248336895838627e+58 9.297013961721963e+41 2.6709079176813535e+41 6.626106041478699e+41 1.4881990155802454e+41 1.0784168907995452e+41 4.0978212260460503e+40 2.936763148082706e+42 7.40400417241235e+41 2.196362730831039e+42 1.0959523027466222e+57 1.0572740471673648e+58
268 0.48571 10.318981880577542 10.367899581819383 29.23477077484131 23.5525792 14.620078079999999 9.353791232 10.87933979907474 0.007164633437710493 0.012303175025440682 0.005464960625580654 0.2693686331420475 7.889612913103359 11.906179967065027 2.42779301532475 3716930.0 1166342.0 63.057707210440775 53.14503279099462 33.31228957926843 5.5636614695655275 0.5093817942466468 0.5924127262487942 0.028917131071196537 0.01872378815936885 176.0521590878068 95.93477694741306 9.089247944278187 9.910011215343383 7.941084177892647 8.00312757897236 10.164094370566199 5.631210346743716 1.0588416956620206 163.2245566947011 9.315098762512207 42.20193020031869 3.552391943592709 0.46750958031477635 0.01423849372638705 1.3585165729833435e+42 6.958147624069665e+40 7.406878479708189 0.09038093652403904 8.249442609401666e+41 2.898413265540388 0.009303940802967606 6.083866079668978e+40 159.5598536544749 154.51439875564265 43.661242104287865 25.32725366724062 6.494823057605281 166.1018210330301 1.368680179416853 0.5540638309199913 0.06745980428663002 0.06877209442906665 1.2443179103622517e+42 1.2590053450635107e+41 0.7354168592127059 10.778654590021056 10.591088303764408 187.3736372415016 179.44225766613934 6.967433527204272e+57 2.3413276779503583e+58 3.625513134161116e+41 1.2555082194700354e+41 2.370004914933358e+41 1.2754609115185358e+41 6.994167980627551e+40 5.760441129640955e+40 2.112357940947653e+42 6.855776161153295e+41 1.4267803246697425e+42 1.3261868210942208e+57 1.1004585856871102e+58
269 0.4873 10.353491693748254 10.353444249606826 28.534069061279297 27.9434168 19.577603840000002 10.178759936 10.882858071865261 0.007260384102460673 0.013021776485557994 0.005476008014862484 0.27496880572232696 7.2855001904571255 11.906249834321578 2.4280147402666135 3904296.0 1176604.0 57.74071566364419 59.12706105661479 33.050463811078096 5.752763647833985 0.4527004372373281 0.6615682565745471 0.029724660792236506 0.01773137974585215 186.16028907244527 100.26127775913653 9.060101176826645 9.861892346584794 7.9383457023395 8.010993383285028 10.165148445168779 5.656888662367069 1.0521239482864764 162.92956039639662 9.636042594909668 45.323486060377896 3.692409949083403 0.5127051796204007 0.013214808701157304 1.2638651089970519e+42 7.530497211719308e+40 6.942649281100691 0.09398396207444486 7.204377329483877e+41 2.941669741132749 0.008318268937781195 6.453771438996843e+40 159.43527529932774 218.6469996085904 147.07416286843505 25.690241117399417 30.222407682595737 222.61567304400262 1.778155342288506 1.5226866465270261 0.06413387831632518 0.09303544331866764 2.595007284631631e+42 5.024736511800877e+41 0.8757882208034306 10.760768926089261 10.615719915860373 192.59412562110208 179.59020188386987 6.838852212149922e+57 2.3108471429085338e+58 3.1684015250332495e+41 1.942509975116505e+41 1.2258915499168063e+41 5.034452058939355e+41 1.6130529767935744e+41 3.42139908214843e+41 4.0270812200642426e+42 1.0925315204202158e+42 2.934549699546758e+42 1.1775371390407226e+57 1.1052265491292895e+58
270 0.48889 10.349567136510121 10.30884813425094 12.70852518081665 14.1601314 18.42779968 9.90525696 10.89233148130776 0.007267505161457161 0.013269506598198515 0.005833111303357769 0.2929040737477342 5.069289794231922 11.906335041805091 2.4273885377431217 4293175.0 1119102.0 65.9932373284685 83.0845590095586 35.11595577093152 5.640152812964763 0.5352477468656576 0.9667171257503466 0.03254869001196627 0.017076933202901823 198.9182765478435 111.32170598654325 8.805699780635571 9.87860786275996 7.495758844075094 7.588729923095948 10.086215793032805 5.682583061979471 1.0454498967047803 162.79768294031194 9.901309967041016 60.21474341479409 3.9518230561652503 0.6878205929779287 0.012905126770640186 1.4659068916098048e+42 7.647236701630425e+40 7.132086741598808 0.1036838113663717 6.472763924086396e+41 2.816194043540282 0.007692370324619695 6.317350836427027e+40 158.95498343034944 74.0686117372247 100.05880235045647 27.743030965219347 6.586837642792361 202.02551997005514 0.6101415569828731 1.2107713380737068 0.06604930905636966 0.06404178251915248 2.3114789312019174e+42 1.057641584678424e+41 0.8167586020855232 10.74548123988166 10.630974651083394 191.14809745990593 179.61162736882764 6.714329285501096e+57 2.3248062652034474e+58 4.203226769595529e+41 1.2456674387165071e+41 2.9575593317324137e+41 1.0727457574338836e+41 4.638436418100732e+40 6.089021159915937e+40 3.6497481000699957e+42 1.3176881983101275e+42 2.3320599003020574e+42 9.962466783191476e+56 1.161260081760418e+58
271 0.49048 10.34434988761957 10.268089310460386 11.433196544647217 8.248286499999999 15.0198328 9.537847167999999 10.903588901315858 0.007278593957984099 0.01306518903257691 0.006158718543725503 0.2967325902932362 5.4263372122317195 11.906437882625914 2.427585045333219 4516208.0 1163456.0 76.42833224703665 101.16589354177063 34.78254933249467 6.8850810111158856 0.638118059076245 1.2597578700832617 0.033253351054451735 0.019073423320806637 197.97992586848574 119.89483237609119 8.684095258350983 9.820412808675638 7.543265477750673 7.62233162932697 10.061536453869838 5.708293302441379 1.0388191159680313 162.51606996631077 9.861859321594238 88.17928187322201 4.9494484693133 1.0803659811422306 0.0145199544280378 2.5615316340154653e+42 1.0155793677246644e+41 9.422142964440644 0.1715943617422671 1.5134445386499848e+42 2.998870122062804 0.00825658428669592 7.74264474062449e+40 158.97655188609608 256.4041085114878 341.24553749242483 121.9791671010494 21.859399165039356 731.1270817049223 2.210171247830584 3.237059135036134 0.17684700864806135 0.07936209629602353 5.001594242803227e+42 3.342011867776956e+41 0.9552051152460813 10.754887590809325 10.62076591153733 188.16895684796935 179.62021330887893 7.115837178333425e+57 2.3746077490384698e+58 2.43571848221623e+42 4.067519335914111e+41 2.028966548481662e+42 3.355128456594897e+41 2.4129788438036012e+41 9.421496133772914e+40 4.2264593102779876e+42 9.688857495762961e+41 3.2575735599686514e+42 1.3697404209682499e+57 1.1978036745473744e+58
272 0.49206 10.325445808086833 10.281020869573421 9.98519253730774 7.6866252 13.13450528 9.226597887999999 10.912846170663997 0.007322478654442128 0.013428927589964876 0.005991186517783452 0.2972084938633712 8.616262557368138 11.906564481533957 2.4302671356538488 4275763.0 1141443.0 59.41696150553689 63.29504673654193 26.583772868292396 8.947124885958498 0.49672220243340515 0.8092675642660273 0.024098802982989526 0.022948971445297076 167.86355098084357 125.07563171491093 8.77244313960942 9.79197728586873 7.424479662956133 7.544769248219171 10.095691736530787 5.733857295331344 1.03227248709507 161.77826973396284 9.6377592086792 55.025954499162445 6.077727058323248 0.6989533773715005 0.017044041945400927 1.375135548025097e+42 1.1922996518872537e+41 6.784031134053863 0.1125812841221176 7.816810122566446e+41 3.228008801819452 0.009282811808420536 7.443264786087969e+40 159.8518663343764 88.41040020236206 156.16767256259104 98.86422298010366 5.03557958018317 510.78427168001775 0.8018452316691579 1.6057817753686163 0.1686783140068921 0.0655699333896838 2.5869292154990276e+42 7.666127177630812e+40 0.9416306939487915 10.789778490660224 10.5942697155726 184.87291673017506 179.66188275617506 6.914365850839626e+57 2.528596565658354e+58 1.9672240164846705e+42 2.4374845713633956e+41 1.7234755591746878e+42 7.763211751249564e+40 5.013157592057501e+40 2.750054152207772e+40 1.2693087831506965e+42 5.4279389039063265e+41 7.265148918451441e+41 1.1332862540589642e+57 1.1443478716816314e+58
273 0.49365 10.29521792108876 10.295082470329623 14.673306703567505 12.768529000000001 10.971751040000001 8.677246368 10.920378707212505 0.007428867526159013 0.013298128941177283 0.0059439865287946566 0.3018602568566684 9.138948031294756 11.906759295022725 2.4325010537252894 4221842.0 974837.0 75.75915391687163 46.55263224915806 22.808116154477133 8.52936884984176 0.677017834001543 0.5814162652883588 0.018686137140592318 0.02266033104307219 152.1341651713572 125.82510621698506 8.889704796193678 9.796378801737438 7.592215906001535 7.734973832441547 10.115455386597887 5.759598394999809 1.0257267294641954 161.1387885873243 9.330770492553711 41.244249021796605 5.897222094910454 0.5129182747899227 0.016939070290508798 1.0714686748309366e+42 1.0301900458419e+41 4.82774318353395 0.07567769807567651 5.936001112466576e+41 3.067111381079724 0.008885462456830098 6.374769237805779e+40 160.52365769602994 203.239937636527 56.44081013229951 22.75242559544978 18.63032930737089 187.9760823447469 1.8532561614808085 0.6563999766095865 0.06580145468900042 0.08673770732764487 1.0244082332534961e+42 3.780229863152196e+41 0.9004283353626718 10.81822304318446 10.57027831959645 180.2514654741615 179.48542798993424 6.880941412529215e+57 2.702567364745168e+58 3.2563209955832045e+41 1.3342167342406973e+41 1.9221042617010983e+41 3.792267493095935e+41 6.397385826978412e+40 3.1525289094776384e+41 5.69991841743817e+41 1.5262786473209966e+41 4.173639774137198e+41 1.059362510439346e+57 1.1804470335268366e+58
274 0.49524 10.34890924322458 10.367027092086772 19.271355152130127 12.3876572 11.232204320000001 9.72324864 10.900057792979513 0.007507198706879336 0.013589761047834393 0.005643275472845052 0.2926521729939532 7.6157524938107315 11.906809134828436 2.4326038807440753 3980021.0 1005373.0 81.70046847696736 29.620481181062388 22.966193524613484 8.273290794740852 0.7066242496364888 0.34084044583498785 0.01871876055470208 0.02147241579361162 155.18833485497242 129.28060246919193 8.973132621572518 9.874172037767009 7.646117782030267 7.800174820091497 10.187828535312367 5.785354611758119 1.0192230029884501 160.8700934047588 9.554931640625 25.2487367087139 5.55213108821535 0.2873237190086995 0.015607705608572957 5.0998875080379834e+41 9.330213131956648e+40 2.259863676245459 0.03140807050744143 2.3047818908640894e+41 2.60053053496431 0.007660108629065316 5.360105505600368e+40 160.3686270483146 225.84418365928857 159.73894817379255 23.745250551240026 86.35778386019663 183.08650208201706 1.8415339681256553 1.6118341212048455 0.06708141619886133 0.16914539249260785 1.725683309013887e+42 1.8442483457311318e+42 0.9639305418962382 10.792483201653347 10.609729884051173 190.87486362031754 179.64255240893405 6.626778621199258e+57 2.52475738329525e+58 3.0922556143521818e+41 2.0550724432833956e+41 1.0371831706304804e+41 1.8448473887601644e+42 2.1572848414721467e+41 1.6291189047592065e+42 1.9915222942684996e+42 3.694979482450337e+41 1.6220243445740066e+42 8.248218865087277e+56 1.1298132027703378e+58
